Symbol,Date,Close
AAPL,2015-4-9,31.64
AAPL,2015-4-10,31.78
AAPL,2015-4-13,31.71
AAPL,2015-4-14,31.58
AAPL,2015-4-15,31.7
AAPL,2015-4-16,31.54
AAPL,2015-4-17,31.19
AAPL,2015-4-20,31.9
AAPL,2015-4-21,31.73
AAPL,2015-4-22,32.16
AAPL,2015-4-23,32.42
AAPL,2015-4-24,32.57
AAPL,2015-4-27,33.16
AAPL,2015-4-28,32.64
AAPL,2015-4-29,32.16
AAPL,2015-4-30,31.29
AAPL,2015-5-1,32.24
AAPL,2015-5-4,32.17
AAPL,2015-5-5,31.45
AAPL,2015-5-6,31.25
AAPL,2015-5-7,31.32
AAPL,2015-5-8,31.91
AAPL,2015-5-11,31.58
AAPL,2015-5-12,31.47
AAPL,2015-5-13,31.5
AAPL,2015-5-14,32.24
AAPL,2015-5-15,32.19
AAPL,2015-5-18,32.55
AAPL,2015-5-19,32.52
AAPL,2015-5-20,32.52
AAPL,2015-5-21,32.85
AAPL,2015-5-22,33.14
AAPL,2015-5-26,32.41
AAPL,2015-5-27,33.01
AAPL,2015-5-28,32.95
AAPL,2015-5-29,32.57
AAPL,2015-6-1,32.63
AAPL,2015-6-2,32.49
AAPL,2015-6-3,32.53
AAPL,2015-6-4,32.34
AAPL,2015-6-5,32.16
AAPL,2015-6-8,31.95
AAPL,2015-6-9,31.86
AAPL,2015-6-10,32.22
AAPL,2015-6-11,32.15
AAPL,2015-6-12,31.79
AAPL,2015-6-15,31.73
AAPL,2015-6-16,31.9
AAPL,2015-6-17,31.83
AAPL,2015-6-18,31.97
AAPL,2015-6-19,31.65
AAPL,2015-6-22,31.9
